id,name,category_primary,region,tier_label,place_complexity,pin_ambiguity,should_move,offset_haversine_m,arrival_cost_m,gt_confidence,sidewalk_visible,parking_lot_crossing,barrier_detected
08f29a62724280da0385dcb9ebf08ce9,CVS Beauty,pharmacy,CA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f29a624290e21c0343c6230e449fc3,Reaction Marketing & Promotions,marketing_agency,CA,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f26c874a130c6903032c5445249031,TatvaSoft - Custom Software Development Company,software_development,TX,no_building,multi_tenant,high,False,0.0,0.0,0.4,,False,False
08f2a339221a6b5303a54ba0fde69267,Shiseido Cosmetics,shopping,MA,multi_tenant,simple,low,False,0.0,0.0,0.9,,False,False
08f29a1d4913272a03f256b57f1ac416,Tangerine Hotel,resort,CA,standard_commercial,complex,high,True,17.79790759363939,27.8,0.9,,True,False
08f489bb6d5a6628031f73b7f166a740,Petco,pet_store,TX,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2a9800378aaa00386e9fdbfb86d70,East Kentucky Drug Inc,medical_supply,KY,standard_commercial,multi_tenant,medium,False,0.0,10.0,1.0,,True,False
08f266dac25365330326081157adb471,Blessed Bro's Bar & Grill,bar_and_grill_restaurant,KY,standard_commercial,simple,low,True,38.7386231997448,38.74,0.9,,False,False
08f26cbb989aa08c03ec927b4cb10ed4,Ennis Pawn & Loan II,pawn_shop,TX,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f279a2ab71ad6a032ce120180f5dbd,Simpson Kepler Edwards LLC (Burg Simpson Wyoming),medical_law,WY,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f29a086da93c55031c1959dee61919,Kiddie Academy,day_care_preschool,CA,multi_tenant,simple,low,False,0.0,0.0,1.0,,False,False
08f29b6d1e55870103cc455780464be0,Slim Picken's,cafe,AZ,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f489e4a87a172d03473425acadd7de,Cowboy Corner,antique_store,TX,standard_commercial,simple,low,True,18.617158691763223,18.62,0.9,,False,False
08f446a3862d5b72031fc92d06959f57,Conn's Pest Control,pest_control_service,TX,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f44f6b6ec164ad03bc654299f39d14,Redbox,rental_kiosks,FL,multi_tenant,simple,low,False,0.0,0.0,1.0,,False,False
08f29a1881d9dab2038e4ded17f7a551,Joseph Custom Furniture,furniture_store,CA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f44c1213ad8b9303f4e3bc09cdf0c8,"Assured Office Solutions, LLC",appliance_repair_service,GA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f26d97b684e745030a23c6a0592785,American Storage Of Abilene,self_storage_facility,TX,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f29a3c5020dba403284700c3b70bd4,Redbox,rental_kiosks,CA,multi_tenant,simple,low,False,0.0,0.0,0.9,,False,False
08f44a13b02133b4039644f350d762e7,Kent & Cormican,lawyer,FL,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f44a13b39157530382cc4f6c31de51,The MRL Group,advertising_agency,FL,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f2a3286a8c460603917d5a10809fea,Circle K,convenience_store,NH,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2a10331518534030dd501d9a78323,Primelite Manufacturing,lighting_store,NY,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f44c120325b89603c19a1107767de3,TownePlace Suites Atlanta Alpharetta,resort,GA,standard_commercial,complex,high,False,0.0,10.0,0.9,,True,False
08f48984b41080360305d3f65c3e26d2,Tilson Homes,construction_services,TX,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f274dd718a1966030659ef6393eec3,Component Coatings,powder_coating_service,MI,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2b8b783a2e6860324c7c10cdadedc,Rocky Road Express,ice_cream_shop,NY,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f28320e58024c40364c3047c199976,United States Postal Service,shipping_center,CA,multi_tenant,simple,low,False,0.0,0.0,1.0,,False,False
08f2620a03145bae030f3eb97ba5e92a,Diamond Point,restaurant,MN,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f26b6ce63b4d4103bbcce33bfb46fc,Cobblestone Hotel and Suites,hotel,ID,standard_commercial,simple,medium,False,0.0,0.0,1.0,,False,False
08f28941944696c40330495c4a5c3c07,Mandarin Restaurant,chinese_restaurant,ID,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f44c122842a0ac034887658d7beeb9,I Luv Pho,vietnamese_restaurant,GA,standard_commercial,simple,low,False,0.0,0.0,0.9,,False,False
08f2a304458cb501037f69380780cad1,Liban D'Or,grocery_store,MA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2aacd0a9812240327716c1608812b,Marzzacco Niven & Associates,personal_injury_law,PA,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f44a10ecc808e803e5110e87701a52,The Marlin Beachside,hotel,FL,standard_commercial,simple,medium,False,0.0,0.0,1.0,,False,False
08f29a19b1a25599033facf826e09e0c,Compact Power Equipment Rental,machine_and_tool_rentals,CA,standard_commercial,simple,low,True,17.834914227973428,17.83,0.9,,False,False
08f44d5c0da1839003bb2ad87453cf1c,Northern Tool + Equipment,tire_shop,GA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f48b38f6ac6b94033ef79e2a53ff9f,Oliver's Hotdogs & Burgers,professional_services,TX,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f29a578bda4450037d7222e42f4da1,Jordanah,event_planning,CA,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f44c138dceb95803b400b1388ae080,Motel 6 Norcross,hotel,GA,standard_commercial,simple,medium,False,0.0,0.0,1.0,,False,False
08f2aa5adea25c98037ffc89fa39f0bd,Grocery/Tienda DJCPC Deleitate en Johova - Salmos 37:4,supermarket,PA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f489e2cebb50730394e44b647c25dc,Texas Backyard Structures,outdoor_gear,TX,standard_commercial,simple,low,True,42.36690225662867,42.37,0.9,,False,False
08f2ab3ae68cb069033e879e8deba322,Lowe's Outlet,discount_store,OH,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2659b08855a7503594e72bf627c4c,Yale Tire and Auto Tech,tire_shop,TN,standard_commercial,simple,low,True,40.183455716960765,40.18,0.9,,False,False
08f2a3373121e51303ee1f11983db9b3,Felicetti Deer Processing,butcher_shop,CT,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f44a100b24e1a00333315b7caf4958,The Islander,hotel,FL,standard_commercial,simple,medium,False,0.0,0.0,1.0,,False,False
08f26b2d6e5833aa0325604eb4735689,Leyon's Kitchen,pan_asian_restaurant,WY,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2a16a75516c430301054490d10f7d,A Ray of Uniforms,uniform_store,NY,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f29a0705148596039c7fc4775b84b7,Dutch's Market,liquor_store,CA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2832163cf56ee0300af429b724476,Miller Tile | Orangevale CA,professional_services,CA,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f283046b76105c03d398e539d86865,"The Brass Tap Vacaville, California",american_restaurant,CA,standard_commercial,simple,low,True,14.78556683460556,14.79,0.9,,False,False
08f26ddb2565628c03162af8a8c0bf22,OYO Hotel Wichita Falls - Downtown,resort,TX,standard_commercial,complex,high,False,0.0,10.0,1.0,,True,False
08f44c13b2413baa03aaaa0efb13c3ce,Greater Works Fame Atlanta Child Care Academy,day_care_preschool,GA,multi_tenant,simple,low,False,0.0,0.0,1.0,,False,False
08f489c45eca24930337a26c2913108f,Sew Little Time,arts_and_crafts,TX,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f289498260bc5e03e2fc20ec8853bc,Pandora's Baubles and Beads,jewelry_store,ID,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f274841204a4dd0350bc9b876bfd69,Hobby Lobby,arts_and_crafts,MI,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f44d84a8c4b503036275687e163ddf,Wingstop,chicken_restaurant,NC,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2830881d9c4a403bed91e213c1381,Zamboni's Pizza,pizza_restaurant,CA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f44c13853adb2603a63f383704a008,Creative Technology,audio_visual_equipment_store,GA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f28b266e65469e037bc1e8f2b28f5e,Frontier Wildlife Studio,taxidermist,ID,open_space,simple,low,False,0.0,15.0,0.8,False,False,False
08f29a00c508b4f303f6939be92b8091,Black Tie Exterminator,pest_control_service,CA,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f29a00c1b3406003a09d3daa92b40d,Baskin-Robbins,ice_cream_shop,CA,standard_commercial,simple,low,False,0.0,0.0,0.9,,False,False
08f26283a55ae216030b3788795a7481,Orange Leaf Frozen Yogurt,frozen_yoghurt_shop,IA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f446d000698b82035a1a9785a952d8,"Cailey M. McLain, Attorney at Law",lawyer,TX,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f2a30489d4a30a03d2b505a1a9657e,Natural Roots Hydroponic and Organic Gardening Center,hydroponic_gardening,NH,standard_commercial,complex,high,False,0.0,10.0,1.0,,True,False
08f489c45376ad880336272b6aa84409,Freddy's Pawn & Jewelry,pawn_shop,TX,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f28b2a9dc0d11c03dc24d11ec7cfe3,Olive Garden,italian_restaurant,ID,standard_commercial,simple,low,True,36.027830036478804,36.03,0.9,,False,False
08f29a0b22cb577503ffab4bc7cd7f1d,Wendy's,fast_food_restaurant,CA,standard_commercial,simple,low,True,40.94194567529215,40.94,0.9,,False,False
08f26f154c9aacab0334d16e27385545,Riverside RV Park,rv_park,KS,open_space,complex,high,False,0.0,25.0,0.9,False,True,False
08f28d558d2c3168039e1e217feba454,Divensi Inc,shopping,WA,multi_tenant,simple,low,False,0.0,0.0,0.9,,False,False
08f2759361c594e303663e07add65dd0,"Thomas Kevin Seagraves, MD",emergency_service,IL,standard_commercial,multi_tenant,medium,False,0.0,10.0,1.0,,True,False
08f265619a1ad6e0034544d6944bcb8b,Super 8 by Wyndham Kansas City at Barry Road/Airport,resort,MO,standard_commercial,complex,high,False,0.0,10.0,1.0,,True,False
08f2a10b1bab102603245cd5b753ca46,GNP Branded Gear,advertising_agency,NY,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f2662cf098511303e9ff30fbdecaf8,Arby's,fast_food_restaurant,IL,standard_commercial,simple,low,True,37.33227419810793,37.33,0.9,,False,False
08f28f2d8498bc3103998b4038b7336a,Papa John's Pizza,pizza_restaurant,WA,standard_commercial,simple,low,True,34.28404550982928,34.28,0.9,,False,False
08f489e270a9079803a494c9a2eaed92,Terminix,pest_control_service,TX,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f29a4c4b4e851203b9f14745602894,ISLE,surf_shop,CA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f44ae853a9ec4a030413c1cdcb4f3b,Express Factory Outlet,clothing_store,FL,standard_commercial,simple,low,True,43.93417680892244,43.93,0.9,,False,False
08f2756803169da503a0e50342f6ebd2,Lake Superior Dispensary & Smoke Shop,tobacco_shop,MN,standard_commercial,simple,low,True,33.66911541624604,33.67,0.9,,False,False
08f441a5a8246ae90373d0b047f7d772,Weller Legal Group Lakeland,bankruptcy_law,FL,no_building,multi_tenant,high,False,0.0,0.0,0.3,,False,False
08f2740653708db003ff2daad392581f,Red Oak Winery,winery,WI,standard_commercial,simple,low,True,34.81117836072312,34.81,0.9,,False,False
08f29a117245e8ae03e392aa2d1cf3bb,Volunteers of America,day_care_preschool,CA,multi_tenant,simple,low,False,0.0,0.0,1.0,,False,False
08f444c4b6d28450030ae62b55befb89,Sonic Drive-In,fast_food_restaurant,LA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f26aa6a1c89cc0039899bad1d56553,SEMP Machine,engineering_services,CO,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f260d8020a6b35036a66d8a9da1475,Tsing Tsao West,chinese_restaurant,IA,standard_commercial,simple,low,True,36.76528954610809,36.77,0.9,,False,False
08f275680a376780035aa47bf44531ff,Kostas Gyros,greek_restaurant,MN,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f27568e0a4dc5b03ed21093ebbe1ab,Bear North Digital,marketing_agency,WI,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f44a1b9295c4cc0308dbdcf0ade484,Clean Start Dry Cleaning,dry_cleaning,FL,standard_commercial,simple,low,True,19.36014311346526,19.36,0.9,,False,False
08f2681a44a9013403b740109fa9a2dd,The Establishment at Bradburn Village,event_planning,CO,no_building,complex,high,False,0.0,0.0,0.3,,False,False
08f2a306546c6b09033e2b8628c0a096,Steamers,seafood_restaurant,MA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f29a00ae5050d503490fa1d25b4c8b,Ono Hawaiian BBQ,hawaiian_restaurant,CA,standard_commercial,simple,low,True,40.76497713030493,40.76,0.9,,False,False
08f28d5c435657a3035aa811ca9c3f42,Home Services at The Home Depot,home_improvement_store,WA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2a304ab500b300393494298943b2d,Vera Bradley Outlet Store,fashion_accessories_store,NH,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2a9070cc5346b038bf1bdb76c8dbc,Cassano's Pizza King,pizza_restaurant,OH,standard_commercial,simple,low,True,37.701562881902966,37.7,0.9,,False,False
08f2a33d2338813603403ccd6c020cda,The Backroom,antique_store,MA,standard_commercial,simple,low,False,0.0,0.0,0.9,,False,False
08f44eb04eaf08c003ac9df28fd1d98f,Top O' The River - Guntersville,seafood_restaurant,AL,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f29a00f5d0476203ebbc1ca36dfed2,Redlands Printing,home_goods_store,CA,standard_commercial,multi_tenant,medium,False,0.0,10.0,0.9,,True,False
08f489e35ec0eb5c03e472d9a050ff61,EZPAWN,pawn_shop,TX,standard_commercial,simple,low,True,42.46428574722835,42.46,0.9,,False,False
08f489e3552933950350c60b0fccb449,El Xolo Tacos,mexican_restaurant,TX,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f29ac4da45c3a103c1e12449f23026,Bakersfield Photo Booth Rentals,event_planning,CA,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f2b8cb562e069403ce20d9f6e9d34f,"Freeman French Freeman, Architects",architect,VT,standard_commercial,simple,low,True,15.346793343002105,15.35,0.9,,False,False
08f27498262c826203e15822bd9b45c3,Uptown Coney Island,american_restaurant,MI,standard_commercial,simple,low,False,0.0,0.0,0.9,,False,False
08f489e355b95656034ccdde0bb5a094,Furman and Keil Architects,architectural_designer,TX,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2664c1e12970c0346c7c9976d89f7,SEPHORA,cosmetic_and_beauty_supplies,IL,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f489e3548d03030368c658b146730c,Happy Goods Bodega,convenience_store,TX,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f489e35582b76803cfd61c8a2d67c3,Ramen Tatsu-Ya Comal,japanese_restaurant,TX,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f446c8d518674e036aae0ad46710f3,La Quinta Inn & Suites by Wyndham Alvin,resort,TX,standard_commercial,complex,high,True,42.84594662043441,52.85,0.9,,True,False
08f268c79236aa5203f03e01857e66a1,Forest Films LLC,video_film_production,CO,standard_commercial,multi_tenant,medium,False,0.0,10.0,1.0,,True,False
08f2a14381606700035518769559d05a,CVS Pharmacy,online_shop,CT,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f2aaa281466414032b6b584786986f,Albana's Taverna,greek_restaurant,VA,standard_commercial,simple,low,True,38.5061051273211,38.51,0.9,,False,False
08f2aae410771c840344cd6807b93f86,The Mountain House Restaurant,bar,PA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f44a839d89905803d1d7b4f5c3f245,LEI Firearms,gun_and_ammo,FL,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f29a00e54a502b03a81b202484193f,Aladdin Bail Bonds,bail_bonds_service,CA,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f2b894199496910381ca87b083edff,Buffo Storage,self_storage_facility,NY,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f44f16edacec1a0388588fbcb14660,The Blueberry Warehouse,fruits_and_vegetables,GA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f44a821121399003402174c2ce6e04,Cumberland Farms,convenience_store,FL,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2750c54486a8803486dbb2abe3052,TownHall Software,software_development,WI,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f44a121c85561d03200e2feeba0a0f,Chipotle Mexican Grill,mexican_restaurant,FL,standard_commercial,simple,low,False,0.0,0.0,0.9,,False,False
08f2a8471551101a039bd91d8d6ddb56,Dee's Cafe,pub,PA,standard_commercial,simple,low,True,10.153054268663448,10.15,0.9,,False,False
08f2aae2c92e835c030d3d36c3cd22fd,Bobbie's Daycare Learning Center,day_care_preschool,MD,multi_tenant,complex,high,False,0.0,10.0,0.9,,True,False
08f2b8d7639b6d4b03d57c9cf46e1dbb,Redbox,rental_kiosks,NY,multi_tenant,simple,low,False,0.0,0.0,1.0,,False,False
08f29a418cd4d2c503b412172961e37f,Kiko and Sven,flowers_and_gifts_shop,CA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f28d5d03700a600340d50647fa4b5c,Action Door & Trim Inc,building_supply_store,WA,multi_tenant,simple,low,False,0.0,0.0,0.9,,False,False
08f2681b4e66d58c03b6d65162bf0df7,Redbox,rental_kiosks,CO,multi_tenant,simple,low,False,0.0,0.0,0.9,,False,False
08f48b3c408a3565031463895539974c,7-Eleven - Closed,convenience_store,TX,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f44a184276e6a60364e66d2e3f7fd9,Flowers,flowers_and_gifts_shop,FL,standard_commercial,simple,low,True,44.32710656578003,44.33,0.9,,False,False
08f2a30582850b710378e851ed37448e,Robert Half Recruiters & Employment Agency,employment_agencies,NH,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f441a84a92bd43034f1cdc5c46c89c,Crown & Bull,american_restaurant,FL,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f444682009568a033d0096381572ea,Susa's Design & Beauty,shopping,LA,multi_tenant,simple,low,False,0.0,0.0,1.0,,False,False
08f441a100db488b0399712bc5b65e6b,Total by Verizon,mobile_phone_store,FL,standard_commercial,simple,low,True,43.41770395380788,43.42,0.9,,False,False
08f28320ec3226580341f3559baa4b57,The Sisters Secret Cove: Vintage Garden Decor,used_vintage_and_consignment,CA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f28347726206d503a7321a1bed037c,S.F.V. Portuguese Hall,event_planning,CA,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f44a8cf0ace46e03a59ad9ba77dd07,Family Dollar,discount_store,FL,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f44a8cf3a5dd70037d5eb2c246b627,Thai Pepper Restaurant,thai_restaurant,FL,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2830bb505d61003abbd6320b93d76,Ella Bella Couture,boutique,CA,standard_commercial,simple,low,True,38.782001024656566,38.78,0.9,,False,False
08f2a100882d66c0039980aec7834f95,String Player Central,musical_instrument_store,NY,standard_commercial,multi_tenant,medium,False,0.0,10.0,1.0,,True,False
08f283045b0eaa2503db6cc0465e89d3,Solano Baking Company,bakery,CA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f29a40ca0deace03ecfaf887a6a143,North County Blinds,linen,CA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2a30732a4b19803cf4ba0abfbbe0c,"Krasnoo, Klehm & Falkner LLP",lawyer,MA,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f2a13a9b6a4a2c0305cb28c7a244c2,Racaniellos Pizzeria,pizza_restaurant,NJ,standard_commercial,simple,low,True,37.81477754897814,37.81,0.9,,False,False
08f48e809e00d48203d2841922608c1a,Open Arms Preschool,day_care_preschool,AZ,multi_tenant,simple,low,False,0.0,0.0,1.0,,False,False
08f2a90b491a50dc03cfb4ff7f2c861e,a la Wiskets,flowers_and_gifts_shop,OH,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f44a9ba20d4a1503b8a199c3946f89,"Holiday Inn Express & Suites Clermont SE – West Orlando, an IHG Hotel",hotel,FL,standard_commercial,simple,medium,False,0.0,0.0,1.0,,False,False
08f29a0106399b6c03aa5ca32360faea,Juan Pollo,mexican_restaurant,CA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f270bb0a61c1210318c322ad9453df,Hwy 73 Tavern,bar,MN,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2aacb1caa3c7303b46ea73872f5e9,The New American Bistro,american_restaurant,PA,standard_commercial,simple,low,True,37.74361731460739,37.74,0.9,,False,False
08f29a02c69b2cd003e81b6f094ff7a7,Mexico Lindo & Seafood Restaurant,mexican_restaurant,CA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f26c839e624809034f739329e0b1d1,Schlotzsky's,caterer,TX,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f2661a16c4a6de0394c2b997482f2a,Subway,sandwich_shop,IN,standard_commercial,simple,low,True,37.810035952121886,37.81,0.9,,False,False
08f266bc2246b36a03495c274b63a69f,Dollar General,discount_store,,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f29a569611ddb6034f082f45ac7e33,The Shops at Buena Park,shopping_center,CA,multi_tenant,complex,high,False,0.0,10.0,1.0,,True,False
08f4446149d7247503c0159850313662,Auberge du Chene Vert,hotel,LA,standard_commercial,simple,medium,False,0.0,0.0,1.0,,False,False
08f268cdac9ad71b03c7566f8758d236,Indexed I/O,software_development,CO,no_building,multi_tenant,high,False,0.0,0.0,0.3,,False,False
08f26c860554b56803164d24388f2731,Blue Ocean Sushi & Asian Grill,sushi_restaurant,TX,standard_commercial,simple,low,True,41.2556384544025,41.26,0.9,,False,False
08f2a3066026a36d03fd047d889f175c,Tannous Law Group,lawyer,MA,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f28d59b5a89598038be38bce26e5dc,Taco Bell,fast_food_restaurant,WA,standard_commercial,simple,low,True,33.507055697104825,33.51,0.9,,False,False
08f289b415a724ca03d1699d0fd21377,Action Septic Pumping/Shur Clean,septic_services,MT,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f26c8293440a080371850e0e84455d,The Glen at Highpoint,accommodation,TX,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2a138538caa89037432c446056510,Point Pleasant Manor,hotel,NJ,standard_commercial,simple,medium,True,16.45626810521149,16.46,0.9,,False,False
08f44a1172589b06034d0dfdcd2a70d1,Avi & Co. Miami,jewelry_store,FL,standard_commercial,simple,low,True,44.27941006056972,44.28,0.9,,False,False
08f44a8c06d718e80332d4e781a3f4e4,HornerXpress Port St. Lucie,hot_tubs_and_pools,FL,multi_tenant,simple,low,False,0.0,0.0,0.9,,False,False
08f441a176081084030d79833a998de6,Easidance Ballroom,venue_and_event_space,FL,multi_tenant,simple,low,False,0.0,0.0,1.0,,False,False
08f2ad30902cd0d803f62decc3570819,Sun City Cafe,mexican_restaurant,SC,standard_commercial,simple,low,True,17.894088036207393,17.89,0.9,,False,False
08f26567167359630390138d20e34edb,Michaels Stores,arts_and_crafts,KS,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f28f3643c2e5460390aff1002b7fb4,Jason's Greenhouse,nursery_and_gardening,WA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f274dbb68ee7aa03783d66623971db,Night Owl Storage,self_storage_facility,MI,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f266ba0ea4e62a03cb0a3ba396f25f,Pruitt Taxidermy,taxidermist,KY,open_space,simple,low,False,0.0,15.0,0.8,False,False,False
08f2aaaa6e8311980333ee0e21cc884d,Subway,sandwich_shop,VA,standard_commercial,simple,low,True,38.40260268292322,38.4,0.9,,False,False
08f489e35c18566b03dfeca0e8d9127b,Diamonds Above,jewelry_store,TX,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2a107752c8d0403da92a6f814d811,Peggy Washington: Primerica - Financial Services,pub,NY,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f269680b0a889d037b29c5a672b36a,Deseret Food Store,grocery_store,,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2649ac2d45a46030294643f084026,Commsec Inc,telecommunications,AL,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f2a1044e4a850a035828ef22a6a90b,Law Office of Julian L. Padilla,lawyer,NJ,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f26051238ec6260310bc3590e56ac5,Lolkus Outdoors,hunting_and_fishing_supplies,MN,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f29a0329d1818503a7412cce3b664d,Carol's Secret Garden,flowers_and_gifts_shop,CA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f264ab1318032303ad234d707ae6bf,Redbox,music_and_dvd_store,TN,standard_commercial,simple,low,False,0.0,0.0,0.0,,False,False
08f26c866814420603eb9c30321988bd,Pacie Shops,shopping,TX,multi_tenant,simple,low,False,0.0,0.0,1.0,,False,False
08f44e04c66c046d03cfc9a3c1bc7c38,Off the Rails Irish Pub,bar,FL,standard_commercial,simple,low,True,42.32692321996796,42.33,0.9,,False,False
08f266d35361e49903e5f2c08efe40ef,APB Consulting Solutions,professional_services,KY,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f29a0ad9202ade03887366059cdadb,Stater Bros. Markets,supermarket,CA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f4413c35cd64d003203cca8a0e1d20,Redbox,rental_kiosks,FL,multi_tenant,simple,low,False,0.0,0.0,1.0,,False,False
08f44d8ac01a2d8e0355553bf7105672,Paws and Purrs Barkery and Boutique,pet_store,NC,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2aa81132b60d003b40e89c87ee08a,Homestead Gardens Severna Park,nursery_and_gardening,MD,standard_commercial,complex,high,True,38.18384426817581,48.18,0.9,,True,False
08f260e268d00808031add1cc95eeafc,BTR Antiques & 13th St Treasures,antique_store,NE,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f28f00312e42580312a80811addac6,Squishymedia,professional_services,OR,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f2ad30924e9c1203060cb9ebb1647e,Cinnabon,restaurant,SC,standard_commercial,simple,low,False,0.0,0.0,0.0,,False,False
08f28f33a3db146c03a65b2b1a2540a4,Quality Rentals,appliance_store,WA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f261651aad24dd03b3a498408881f9,Image of Excellence,professional_services,,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f489e34059405d0322b16d87eda1d8,Fresa's,mexican_restaurant,TX,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
