id,name,category_primary,region,tier_label,sub_tier_label,place_complexity,pin_ambiguity,current_lat,current_lon,gt_lat,gt_lon,gt_confidence,gt_reasoning,pedestrian_entry_lat,pedestrian_entry_lon,pedestrian_entry_confidence,car_entry_lat,car_entry_lon,car_entry_confidence,car_entry_reasoning,entry_mode,cv_disagreement_m,car_pedestrian_distance_m,current_to_pedestrian_m,current_to_car_m,offset_haversine_m,full_address,tier,sub_tier,gt_model,cv_gt_lat,cv_gt_lon,cv_confidence,cv_model,offset_euclidean_m,offset_manhattan_m,should_move
08f2a3622d2b215a03ab867ca45a9e40,Mac Machine,machine_shop,NH,standard_commercial,small_urban_storefront,simple,low,43.2313488,-71.3303206,43.2313488,-71.3303206,1.0,"The current pin is already at the main customer entrance of the building, which is the storefront door facing the street.",43.2313488,-71.3303206,1.0,43.23117682754971,-71.3303206,0.8,The identified entry point is the most visible driveway entrance from the road leading to the property.,both,,19.122463994797446,0.0,19.122463994797446,0.0,"133 New Orchard Rd, Epsom, NH, 03234-4421, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f266d89542c0b503eb620b72958431,D and J Storage,self_storage_facility,KY,standard_commercial,large_standalone,simple,low,38.5230345,-84.8122665,38.5230345,-84.8122665,1.0,"The current pin is already at the main customer entrance of D and J Storage, which is the storefront door facing the street.",38.5230345,-84.8122665,1.0,38.52284983749004,-84.8122665,0.9,"The entry point is identified as the visible driveway cut leading from Highway 22 E to the storage facility, which is the primary access point for vehicles.",both,,20.53353424926385,0.0,20.53353424926385,0.0,"1785 Highway 22 E, Owenton, KY, 40359, US",1,1b,gpt-4o-mini,,,,,0.0,0.0,False
08f26c3458906a360316e4b65b9ceaab,Montiel Imports,shopping,OK,multi_tenant,strip_mall_tenant,simple,low,34.6376858,-99.3242393,34.6376858,-99.3242393,1.0,The current pin is already at the correct unit entrance for Montiel Imports.,34.6376858,-99.3242393,1.0,34.63749160059449,-99.3242393,0.9,"The nearest parking lot entrance to Montiel Imports is located directly south of the unit, accessible from E Broadway St, making it the most logical entry point for vehicles.",both,,21.593988650017714,0.0,21.593988650017714,0.0,"804 E Broadway St, Altus, OK, 73521-5517, US",2,2a,gpt-4o-mini,,,,,0.0,0.0,False
08f2af60ce3aa919033854a83736a8ea,Dollar Tree,discount_store,VA,standard_commercial,small_urban_storefront,simple,low,37.0431671,-76.4718655,37.043192790569805,-76.4716294666864,0.9,"The pin is placed at the main customer entrance facing the street, which is identifiable by the storefront door and signage.",37.043192790569805,-76.4716294666864,0.9,37.04255052632463,-76.4718655,0.9,The identified entry point is the most visible driveway entrance from the road leading into the parking lot of Dollar Tree.,both,,74.4256525731412,21.142719220216918,68.55986460358565,21.14271922021692,"11008 Warwick Blvd, Newport News, VA, 23601-3216, US",1,1c,gpt-4o-mini,,,,,21.166500797959063,23.832281708641535,True
08f274d16044e69c035cd64981f91a5a,Flint Provision Inc,butcher_shop,MI,standard_commercial,small_urban_storefront,simple,low,43.0042422,-83.6477571,43.0042422,-83.6477571,1.0,"The current pin is already at the main customer entrance of Flint Provision Inc, as it is positioned at the storefront door facing the street.",43.0042422,-83.6477571,1.0,43.00406958808145,-83.6477571,0.8,"The primary vehicle entry point is visible on the right side of the property, where the driveway leads from the road to the parking area.",both,,19.19356962174945,0.0,19.19356962174945,0.0,"2801 Lippincott Blvd, Flint, MI, 48507-2023, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f44f04419689b50379f684a73cbd89,WoodSpring Suites Jacksonville East 295 Cruise Port,resort,FL,standard_commercial,large_standalone,complex,high,30.355048,-81.556847,30.355048,-81.556847,1.0,"The current pin is already at the main customer entrance of the WoodSpring Suites Jacksonville East 295 Cruise Port, which is the storefront door facing the street.",30.355048,-81.556847,1.0,30.35484432439474,-81.556847,0.9,The identified entry point is the most visible driveway entrance from the road leading to the parking lot of the WoodSpring Suites.,both,,22.647693986053376,0.0,22.647693986053376,0.0,"8341 Dames Point Crossing Blvd N, Jacksonville, FL, 32277, US",1,1b,gpt-4o-mini,,,,,0.0,0.0,False
08f2832080b08553034a8b2bceacc660,Georgetown Distillery,distillery,CA,standard_commercial,small_urban_storefront,simple,low,38.9083593,-120.8499528,38.9083593,-120.8499528,1.0,"The current pin is already at the main customer entrance of Georgetown Distillery, as it is positioned at the storefront door facing the street.",38.9083593,-120.8499528,1.0,38.908175630317736,-120.8499528,0.9,The identified entry point is the most visible driveway entrance from the road leading to the Georgetown Distillery property.,both,,20.42313684664554,0.0,20.42313684664554,0.0,"6101 State Highway 193, Georgetown, CA, 95634, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f29a1d2e4258db03b7c4087eb8f2a9,Nora Lighting,lighting_store,CA,standard_commercial,small_urban_storefront,simple,low,34.0008164,-118.1371671,34.0008164,-118.1371671,1.0,"The current pin is already at the main customer entrance of the Nora Lighting store, as it is positioned at the storefront door facing the street.",34.0008164,-118.1371671,1.0,34.000620721395336,-118.1371671,0.8,The identified entry point is the most visible driveway cut leading into the parking area from the road.,both,,21.75846809131377,0.0,21.75846809131377,0.0,"6505 Gayhart St, Commerce, CA, 90040-2507, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f446ea80394ca50378f95bd3f64e47,McKnight Drapery,linen,TX,standard_commercial,small_urban_storefront,simple,low,30.0908461,-94.1850225,30.0908461,-94.1850225,1.0,"The current pin is already at the main customer entrance of McKnight Drapery, as it is positioned at the storefront door facing the street.",30.0908461,-94.1850225,1.0,30.0908461,-94.1850225,0.2,The property appears to be a residential area with no visible driveway or parking lot entry from the road.,shared,,0.0,0.0,0.0,0.0,"7905 Gladys Ave, Beaumont, TX, 77706-3649, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f2ab2461c1e751037cc9d0845085e8,Blue Heron Trading Company,coffee_shop,MI,standard_commercial,small_urban_storefront,simple,low,42.0949603,-83.2921274,42.0949603,-83.2921274,1.0,"The current pin is already at the main customer entrance of the Blue Heron Trading Company, which is the storefront door facing the street.",42.0949603,-83.2921274,1.0,42.09478515506535,-83.2921274,0.8,The identified entry point is the most visible driveway entrance leading into the parking lot from the road.,both,,19.475228159903434,0.0,19.475228159903434,0.0,"26217 E Huron River Dr, Flat Rock, MI, 48134-1806, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f26c2a5180aa4e03efc410874d176d,Attic Door,flowers_and_gifts_shop,OK,standard_commercial,small_urban_storefront,simple,low,35.4110504,-99.4048112,35.4110504,-99.4048112,1.0,"The current pin is already at the main customer entrance of the Attic Door shop, which is the storefront door facing the street.",35.4110504,-99.4048112,1.0,35.4110504,-99.4048112,0.2,The property appears to be a pedestrian-only storefront with no visible driveway or parking lot entry from the road.,shared,,0.0,0.0,0.0,0.0,"110 N Main St, Elk City, OK, 73644-4752, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f2b8a77528ec2503fa291052212049,Gateway Liquor & Wine,liquor_store,NY,standard_commercial,small_urban_storefront,simple,low,43.3157962,-76.4098571,43.3157962,-76.4098571,1.0,"The current pin is already at the main customer entrance of Gateway Liquor & Wine, which is the storefront door facing the street.",43.3157962,-76.4098571,1.0,43.3157962,-76.4098571,0.2,The property appears to be a pedestrian-only urban storefront with no visible vehicle entry points.,shared,,0.0,0.0,0.0,0.0,"417 S 2nd St, Fulton, NY, 13069-2509, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f274d2a010ca2803befc12db6293d3,Dollar Tree,discount_store,MI,standard_commercial,small_urban_storefront,simple,low,42.5802513,-83.8591875,42.5802513,-83.8591875,1.0,"The current pin is already at the main customer entrance of the Dollar Tree, which is the storefront door facing the street.",42.5802513,-83.8591875,1.0,42.57968250493474,-83.8591875,0.9,"The primary vehicle entry point is located at the bottom of the image, where the parking lot opens from the road.",both,,63.24712555776924,0.0,63.24712555776924,0.0,"1460 Lawson Dr, Genoa Twp, MI, 48843, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f4453aa190452b03dd36e88a6b1402,Sports One Stop,sporting_goods,AL,standard_commercial,small_urban_storefront,simple,low,31.7800469,-88.2399603,31.7800469,-88.2399603,1.0,"The current pin is already at the main customer entrance of Sports One Stop, which is the storefront door facing the street.",31.7800469,-88.2399603,1.0,31.77984625370893,-88.2399603,0.8,The identified entry point is the most visible driveway entrance from the road leading to the parking area of Sports One Stop.,both,,22.310849616687502,0.0,22.310849616687502,0.0,"13753 Highway 84, Silas, AL, 36919-6302, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f268cc0074344503d0aa2af21c6330,Sonic Drive-In,fast_food_restaurant,CO,standard_commercial,small_urban_storefront,simple,low,39.6364872,-104.8951408,39.63655329852548,-104.89479747881656,0.9,"The pin is placed at the main customer entrance of Sonic Drive-In, which is located on the street-facing facade. The imagery shows the entrance clearly marked with signage and a door.",39.63655329852548,-104.89479747881656,0.9,39.63622280589808,-104.8951408,0.9,"The primary vehicle entry point is located at the driveway cut leading into the parking lot, which is visible from the road.",both,,47.06184133945719,30.304073414807167,29.399282768309387,30.304073414807167,"4403 S Tamarac Pkwy, Denver, CO, 80237-2419, US",1,1c,gpt-4o-mini,,,,,30.338159791368714,36.79042521896777,True
08f2ab3ae16e0acd03075dc7ffca4cc4,TR Music & Voice Lessons,musical_instrument_store,OH,standard_commercial,small_urban_storefront,simple,low,41.0731808,-81.4590563,41.0731808,-81.4590563,1.0,"The current pin is already at the entrance of the building, which is the main customer entrance facing the street.",41.0731808,-81.4590563,1.0,41.0731808,-81.4590563,0.2,The property appears to be a residential area with no visible driveway or parking lot entry from the road.,shared,,0.0,0.0,0.0,0.0,"399 Sumatra Ave, Akron, OH, 44305, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f48d872688856403d35c3b4f9a493a,Santa Fe Area Home Builders Association,home_improvement_store,NM,standard_commercial,large_standalone,simple,low,35.6367851,-106.0210105,35.63681125872001,-106.0207744666864,0.9,"The identified entrance is on the street-facing facade, marked by signage and a clear door opening, making it the main pedestrian entry.",35.63681125872001,-106.0207744666864,0.9,35.63659326938658,-106.0207744666864,0.9,"The entry point is located on the right side of the image, where the driveway leads into the parking lot, making it the most visible and accessible entry for vehicles.",both,,24.239307939809,21.527995661870996,30.16602916832668,21.527995663010177,"2520 Camino Entrada, Santa Fe, NM, 87507-4846, US",1,1b,gpt-4o-mini,,,,,21.552210604160717,24.266569102521135,True
08f44d84aa9458da03f8e5d2233a32ec,FASTSIGNS,sign_making,NC,standard_commercial,small_urban_storefront,simple,low,35.0881344,-80.8459568,35.088204632251475,-80.84561347881656,0.9,"The main customer entrance is located on the street-facing facade, identifiable by the door and signage. The pin is placed as close to the entrance as possible.",35.088204632251475,-80.84561347881656,0.9,35.0881344,-80.84572076668638,0.9,"The identified entry point is the most visible driveway entrance from the road, allowing vehicles to access the parking lot.",both,,12.501248458909803,32.199256849663314,21.47604263780481,32.199256849663314,"7510 Pineville Matthews Rd, Charlotte, NC, 28226-4072, US",1,1c,gpt-4o-mini,,,,,32.235474950798455,39.091257704093266,True
08f44da868d668880339794a15d6bcd7,Quality Inn & Suites Matthews - Charlotte,hotel,NC,standard_commercial,large_standalone,simple,medium,35.0991212,-80.6781472,35.0991212,-80.6781472,1.0,"The current pin is already at the main customer entrance of the hotel, which is the appropriate location for pedestrian entry.",35.0991212,-80.6781472,1.0,35.098840308842924,-80.6781472,0.9,"The identified entry point is the main driveway leading into the parking lot, which is visible from the road and serves as the primary access for vehicles.",both,,31.233671605731097,0.0,31.233671605731097,0.0,"12047 Guion Ln, Matthews, NC, 28105, US",1,1b,gpt-4o-mini,,,,,0.0,0.0,False
08f48d621139b8b30344b8490175a2ac,Michael's Pharmacy,pharmacy,NM,standard_commercial,small_urban_storefront,simple,low,32.727898,-103.1358992,32.727898,-103.1358992,1.0,"The current pin is already at the main customer entrance of Michael's Pharmacy, which is the storefront door facing the street.",32.727898,-103.1358992,1.0,32.72769943753368,-103.1358992,0.9,"The identified entry point is the most visible driveway entrance leading into the parking lot from the road, allowing access to Michael's Pharmacy.",both,,22.079138876707873,0.0,22.079138876707873,0.0,"2410 N Fowler St, Hobbs, NM, 88240-2312, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f275934404eb910365e564a0026c27,Santiago's,puerto_rican_restaurant,IL,standard_commercial,small_urban_storefront,simple,low,42.0233364,-87.9005619,42.0233364,-87.9005619,1.0,"The current pin is already at the main customer entrance of Santiago's, which is the storefront door facing the street.",42.0233364,-87.9005619,1.0,42.023161057406206,-87.9005619,0.8,The identified entry point is the most visible driveway entrance from the road leading to the parking lot of Santiago's.,both,,19.497206854101613,0.0,19.497206854101613,0.0,"935 E Oakton St, Des Plaines, IL, 60018-2040, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f44a12f24d35a903560d600f089d46,H&I Gallery,jewelry_store,FL,standard_commercial,small_urban_storefront,simple,low,26.368768,-80.1738962,26.368768,-80.1738962,1.0,"The current pin is already at the main customer entrance of H&I Gallery, which is the storefront door facing the street.",26.368768,-80.1738962,1.0,26.368556525008923,-80.1738962,0.9,The identified entry point is the most visible driveway entrance from the road leading into the parking lot for H&I Gallery.,both,,23.51494611981969,0.0,23.51494611981969,0.0,"8221 Glades Rd, Boca Raton, FL, 33434-2004, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f283465bc9c4d303340fe0019a3cae,NA SALES,wholesale_store,CA,standard_commercial,large_standalone,simple,low,37.6454,-122.1291,37.6454,-122.1291,1.0,"The current pin is already at the main customer entrance of the building, which is the appropriate location for pedestrian entry.",37.6454,-122.1291,1.0,37.6454,-122.1291,0.2,"The property appears to be a large warehouse with no visible driveway or parking lot entry from the road, indicating a pedestrian-only access.",shared,,0.0,0.0,0.0,0.0,"2695 McCone Ave, Hayward, CA, 94545-1603, US",1,1b,gpt-4o-mini,,,,,0.0,0.0,False
08f44c0caa40d764038d509f13eeebe7,P & B Machine Shop,machine_shop,GA,standard_commercial,small_urban_storefront,simple,low,32.5474617,-82.8818126,32.5474617,-82.8818126,1.0,"The current pin is already at the main customer entrance of the P & B Machine Shop, as it is positioned at the center of the building's facade facing the street.",32.5474617,-82.8818126,1.0,32.5474617,-82.8818126,0.3,"The property appears to have no visible driveway or parking lot entry from the road, indicating a pedestrian-only access.",shared,,0.0,0.0,0.0,0.0,"202 Perry St, East Dublin, GA, 31027-7471, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f2aa845e51eb1003df6e05ae7e7cb3,Sweetgreen,salad_bar,DC,standard_commercial,small_urban_storefront,simple,low,38.9193012,-77.0313571,38.9193012,-77.0313571,1.0,"The current pin is already at the main customer entrance of Sweetgreen, which is the storefront door facing the street.",38.9193012,-77.0313571,1.0,38.9193012,-77.0313571,0.2,The location appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,shared,,0.0,0.0,0.0,0.0,"1325 W St NW, Washington, DC, 20009-4815, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f265639ed4ecc203c78a1d55653ce5,The 1909 Club,bar,MO,standard_commercial,small_urban_storefront,simple,low,38.91238,-94.3762477,38.91238,-94.3762477,1.0,"The current pin is already at the main customer entrance of The 1909 Club, which is the storefront door facing the street.",38.91238,-94.3762477,1.0,38.91238,-94.3762477,0.2,The property appears to be a pedestrian-only urban storefront with no visible vehicle entry points.,shared,,0.0,0.0,0.0,0.0,"25 SE 3rd St, Lee's Summit, MO, 64063-2322, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f2654cf618dd2603e317d3a7f2f619,Minnis Digging & Vaults LLC,cemeteries,MO,standard_commercial,large_standalone,simple,low,39.7974817,-93.4973692,39.7974817,-93.4973692,1.0,"The current pin is already at the main customer entrance, which is the appropriate location for pedestrian access.",39.7974817,-93.4973692,1.0,39.797300352853625,-93.4973692,0.9,"The identified entry point is the most visible driveway leading from Highway V to the property, allowing vehicle access.",both,,20.16488263783922,0.0,20.16488263783922,0.0,"12176 Highway V, Chillicothe, MO, 64601, US",1,1b,gpt-4o-mini,,,,,0.0,0.0,False
08f27484d6329c0003daaa2e8ba33984,The Venues at Third Coast,venue_and_event_space,MI,multi_tenant,other_multi_tenant,simple,low,42.6939513,-86.1400643,42.6939513,-86.1400643,1.0,The current pin is already at the correct unit entrance for The Venues at Third Coast.,42.6939513,-86.1400643,1.0,42.69338354326523,-86.1400643,0.9,"The nearest parking lot entrance to The Venues at Third Coast is located to the south of the building, accessible from Blue Star Hwy, making it the most logical entry point for vehicles.",both,,63.13166847504492,0.0,63.13166847504492,0.0,"6069 Blue Star Hwy, Saugatuck, MI, 49453, US",2,2c,gpt-4o-mini,,,,,0.0,0.0,False
08f44a1841c920f0038e1df72632ea38,Little Monkey Preschool,day_care_preschool,FL,multi_tenant,office_suite,simple,low,25.6859137,-80.4453327,25.6859137,-80.4453327,1.0,The current pin is already at the correct unit entrance for Little Monkey Preschool.,25.6859137,-80.4453327,1.0,25.685604304576454,-80.4453327,0.9,"The nearest parking lot entry to Little Monkey Preschool is located directly south of the unit, accessible from the main road. This entry point is the most logical access for vehicles visiting the preschool.",both,,34.40320142533698,0.0,34.40320142533698,0.0,"15675 SW 88th St, Miami, FL, 33196-1103, US",2,2b,gpt-4o-mini,,,,,0.0,0.0,False
08f44cc2b691a195034a63be6f3ecf55,Home and Farm Supply,hardware_store,GA,standard_commercial,small_urban_storefront,simple,low,34.7710564,-84.9657463,34.7710564,-84.9657463,1.0,"The current pin is already at the main customer entrance of the hardware store, which is the appropriate location for pedestrian entry.",34.7710564,-84.9657463,1.0,34.77086251340698,-84.9657463,0.9,The identified entry point is the most visible driveway entrance from the road leading into the parking lot of Home and Farm Supply.,both,,21.559205488233978,0.0,21.559205488233978,0.0,"101 N Glenwood Ave, Dalton, GA, 30721-3010, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f48d62154eed58032ccc1c6c6ecfea,Tacos El Paisa,mexican_restaurant,NM,standard_commercial,small_urban_storefront,simple,low,32.7010267,-103.1259222,32.7010267,-103.1259222,1.0,"The current pin is already at the main customer entrance of Tacos El Paisa, which is the storefront door facing the street.",32.7010267,-103.1259222,1.0,32.7010267,-103.1259222,0.2,The property appears to be a pedestrian-only urban storefront with no visible vehicle entry points.,shared,,0.0,0.0,0.0,0.0,"914 E Broadway St, Hobbs, NM, 88240-6226, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f2a33a12c699a20308ba2b3afe4dcb,Grahams Hot Dogs,american_restaurant,MA,standard_commercial,small_urban_storefront,simple,low,41.6987946,-71.1387137,41.6987946,-71.1387137,1.0,"The current pin is already at the main customer entrance of Grahams Hot Dogs, which is the storefront door facing the street.",41.6987946,-71.1387137,1.0,41.6987946,-71.1387137,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,shared,,0.0,0.0,0.0,0.0,"931 Bedford St, Fall River, MA, 02723-1232, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f2830814ad42ee03d56c90b5ce3320,Starbucks,coffee_shop,CA,standard_commercial,small_urban_storefront,simple,low,37.7856047,-122.2806807,37.7856047,-122.2806807,1.0,"The current pin is already at the main customer entrance of the Starbucks, which is the storefront door facing the street.",37.7856047,-122.2806807,1.0,37.78533337018656,-122.2806807,0.9,"The primary vehicle entry point is located on the right side of the building, where the driveway leads into the parking lot.",both,,30.17049870275868,0.0,30.17049870275868,0.0,"2600 5th St, Alameda, CA, 94501-6550, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f2a95688044422037b021838be8bb1,Midway Drive Thru,shopping,OH,multi_tenant,strip_mall_tenant,simple,low,39.9327578,-83.0476421,39.9327578,-83.0476421,1.0,The current pin is already at the correct unit entrance for Midway Drive Thru.,39.9327578,-83.0476421,1.0,39.93257681005885,-83.0476421,0.9,"The nearest parking lot entrance for Midway Drive Thru is located directly south of the current pin, accessible from Harrisburg Pike.",both,,20.125163229487097,0.0,20.125163229487097,0.0,"1145 Harrisburg Pike, Columbus, OH, 43223-2835, US",2,2a,gpt-4o-mini,,,,,0.0,0.0,False
08f2aa80214d98ae03e4bdcff9f59a06,Joss Café,sushi_restaurant,MD,standard_commercial,small_urban_storefront,simple,low,38.9779122,-76.4909511,38.9779122,-76.4909511,1.0,"The current pin is already at the main customer entrance of Joss Café, which is the storefront door facing the street.",38.9779122,-76.4909511,1.0,38.9779122,-76.4909511,0.2,The location appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry.,shared,,0.0,0.0,0.0,0.0,"195 Main St, Annapolis, MD, 21401-2006, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f441a85879219a034604d4d0f2ec10,BJ's Restaurant & Brewhouse,american_restaurant,FL,standard_commercial,small_urban_storefront,simple,low,28.0161585,-82.7348675,28.0161585,-82.7348675,1.0,"The current pin is already at the main customer entrance of BJ's Restaurant & Brewhouse, which is the storefront door facing the street.",28.0161585,-82.7348675,1.0,28.015476549424317,-82.7348675,0.9,"The identified entry point is the main driveway leading into the parking lot, which is the most visible and accessible route for vehicles approaching BJ's Restaurant & Brewhouse.",both,,75.82944423841616,0.0,75.82944423841616,0.0,"27001 US-19 N, Clearwater, FL, 33761-3402, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f446b6daa5269e03a29a7269b6e0e8,McDonald's,fast_food_restaurant,TX,standard_commercial,small_urban_storefront,simple,low,32.494005,-94.3578105,32.494005,-94.3578105,1.0,"The current pin is already located at the main customer entrance of the McDonald's, which is the storefront door facing the street.",32.494005,-94.3578105,1.0,32.493805918253905,-94.3578105,0.9,"The entry point is located at the bottom of the image where the driveway leads into the parking lot, making it the most visible and primary access point for vehicles.",both,,22.136880153775905,0.0,22.136880153775905,0.0,"5408 S East End Blvd, Marshall, TX, 75672-9764, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f44f0135c6ca910323a93e87d48c3e,R&S Structures - Middleburg,building_supply_store,FL,multi_tenant,other_multi_tenant,simple,low,30.062526,-81.88241,30.062526,-81.88241,1.0,The current pin is already at the correct unit entrance for R&S Structures - Middleburg.,30.062526,-81.88241,1.0,30.06232171806571,-81.88241,0.9,"The nearest parking lot entry to R&S Structures is located to the south of the building, accessible from County Road 218. This entry point is the most direct access for vehicles approaching the unit.",both,,22.715114698079635,0.0,22.715114698079635,0.0,"4151 County Road 218, Middleburg, FL, 32068, US",2,2c,gpt-4o-mini,,,,,0.0,0.0,False
08f2aacaab7a075d03c05f23425ff2b0,KNF of SouthBridge,convenience_store,DE,standard_commercial,small_urban_storefront,simple,low,39.730157,-75.5426187,39.73018175334703,-75.5423826666864,0.9,"The identified location is the main customer entrance of the convenience store, visible from the street with clear signage and a door opening.",39.73018175334703,-75.5423826666864,0.9,39.730157,-75.5426187,0.2,The location appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,both,,20.371407282066134,20.371407282066134,0.0,20.371407282066137,"330 New Castle Ave, Wilmington, DE, 19801-5440, US",1,1c,gpt-4o-mini,,,,,20.39432128015709,22.96285130684692,True
08f2986b8638c5ad03f3c2fa01ca7449,Hard Rock Hotel & Casino,hotel,NV,standard_commercial,large_standalone,complex,high,36.10874,-115.15235,36.10885268123068,-115.1521139666864,0.9,"The pin is placed at the main customer entrance of the Hard Rock Hotel & Casino, which is visible on the street-facing facade. The entrance is marked by signage and a clear door opening.",36.10885268123068,-115.1521139666864,0.9,36.108549308686534,-115.15235,0.8,"The primary vehicle entry point is visible as a driveway cut leading into the parking lot from Paradise Rd, located slightly south of the center pin.",both,,39.84412504588556,24.629157822611887,21.203906612448197,24.629157824579774,"4455 Paradise Rd, Las Vegas, NV, 89169, US",1,1b,gpt-4o-mini,,,,,24.65686099021076,33.77141638785732,True
08f268cd962eccda034ade79a0e06fbd,Olive Garden Italian Restaurant,salad_bar,CO,standard_commercial,small_urban_storefront,simple,low,39.73239,-105.1638,39.73220848133493,-105.16393947423076,0.9,"The pin is placed at the main customer entrance of the Olive Garden Italian Restaurant, which is located on the street-facing facade. The entrance is identifiable by the door and signage visible in the imagery.",39.73220848133493,-105.16393947423076,0.9,39.73212597285081,-105.1638,0.9,"The primary vehicle entry point is visible as a driveway cut leading into the parking lot from W Colfax Ave, directly adjacent to the restaurant.",both,,15.047370089396757,23.44446461199089,29.35847948634862,23.444464613097804,"14175 W Colfax Ave, Lakewood, CO, 80401, US",1,1c,gpt-4o-mini,,,,,23.47083522143225,32.14697130561991,True
08f48c63abb16976030d9378024abeac,Chuck E. Cheese,pizza_restaurant,NM,standard_commercial,small_urban_storefront,simple,low,32.3096087,-106.7420896,32.30977191810661,-106.7418535666864,0.9,"The pin is placed at the main customer entrance of Chuck E. Cheese, which is located on the street-facing facade. The entrance is identifiable by the signage and door opening visible in the imagery.",32.30977191810661,-106.7418535666864,0.9,32.30895582757354,-106.7420896,0.9,"The identified entry point is the most visible driveway entrance leading into the parking lot from the road, allowing vehicles to access the property.",both,,93.41695861278404,28.66066409509691,72.59610156805442,28.66066409602227,"700 S Telshor Blvd, Las Cruces, NM, 88011-4607, US",1,1c,gpt-4o-mini,,,,,28.6929019461186,40.37651250347005,True
08f4413c53b8250d0315d1f66642b344,Cafe on the Bay - Coffee Shop Featuring Lavazza Coffee,cafe,FL,standard_commercial,small_urban_storefront,simple,low,26.139555,-81.7866526,26.139555,-81.7866526,1.0,"The current pin is already at the main customer entrance of Cafe on the Bay, which is the storefront door facing the street.",26.139555,-81.7866526,1.0,26.139555,-81.7866526,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,shared,,0.0,0.0,0.0,0.0,"1500 5th Ave S, Naples, FL, 34102-3492, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f28346e6844c1e033c32a6381c3b7a,National Floors,carpet_store,CA,standard_commercial,small_urban_storefront,simple,low,37.5846968,-121.9964181,37.58472230616477,-121.9961820666864,0.9,"The main entrance of National Floors is located on the street-facing facade, identifiable by the door and signage. The pin is placed close to the entrance.",37.58472230616477,-121.9961820666864,0.9,37.5846968,-121.9964181,0.2,The property appears to be a pedestrian-only storefront with no visible driveway or parking lot entry from the road.,both,,20.990958268882892,20.990958268882892,0.0,20.990958268787324,"35759 Hillside Ct, Fremont, CA, 94536-7612, US",1,1c,gpt-4o-mini,,,,,21.014569145102183,23.661215273417575,True
08f2a1625595a1a103765fb2a9413510,Drifter Ferments,restaurant,NY,standard_commercial,small_urban_storefront,simple,low,41.2558109,-74.3602055,41.2558109,-74.3602055,1.0,"The current pin is already at the main customer entrance of Drifter Ferments, which is the storefront door facing the street.",41.2558109,-74.3602055,1.0,41.2558109,-74.3602055,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,shared,,0.0,0.0,0.0,0.0,"2 Oakland Ave, Warwick, NY, 10990-1530, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f26560e9c2b72e03d540c3119c8f74,Auction It 4 Me,auction_house,MO,standard_commercial,small_urban_storefront,simple,low,39.0349842,-94.3785768,39.0349842,-94.3785768,1.0,"The current pin is already at the main customer entrance of the building, which is the storefront door facing the street.",39.0349842,-94.3785768,1.0,39.03471752130189,-94.3785768,0.9,"The primary vehicle entry point is visible as the opening leading into the parking lot from the road, located to the right of the building.",both,,29.6533182730403,0.0,29.6533182730403,0.0,"4621 S Shrank Dr, Independence, MO, 64055-5453, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
